Frame,ID,minx,miny,width,height
675,1,571.9711042,310.4587156,76.61506708,195.5229358
675,2,66.91560866,315.5378486,107.0649739,224.7011952
676,1,571.9711042,310.4587156,62.08462332,195.5229358
676,2,66.91560866,315.5378486,107.0649739,224.7011952
677,1,561.4035088,307.8165138,52.8379773,184.9541284
677,2,97.50560119,310.7569721,81.25466766,226.6135458
678,1,548.1940144,307.8165138,58.12177503,179.6697248
678,2,108.9768484,306.9322709,81.25466766,226.6135458
679,1,544.2311662,306.4954128,58.12177503,179.6697248
679,2,108.9768484,306.9322709,81.25466766,226.6135458
680,1,533.6635707,305.1743119,58.12177503,179.6697248
680,2,108.9768484,306.9322709,81.25466766,226.6135458
681,1,523.0959752,301.2110092,51.51702786,178.3486239
681,2,108.9768484,306.9322709,81.25466766,226.6135458
682,1,519.1331269,306.4954128,42.27038184,169.1009174
682,2,108.9768484,306.9322709,81.25466766,226.6135458
683,1,508.5655315,309.1376147,42.27038184,169.1009174
683,2,124.2718447,309.8007968,72.65123226,222.7888446
684,2,124.2718447,308.8446215,66.91560866,223.7450199
685,2,124.2718447,308.8446215,65.9596714,223.7450199
686,2,124.2718447,308.8446215,69.78342046,223.7450199
687,2,124.2718447,308.8446215,69.78342046,223.7450199
688,2,124.2718447,308.8446215,69.78342046,223.7450199
689,2,124.2718447,308.8446215,69.78342046,223.7450199
690,2,124.2718447,308.8446215,69.78342046,223.7450199
691,2,124.2718447,308.8446215,69.78342046,223.7450199
692,2,96.54966393,310.7569721,91.7699776,214.1832669
693,2,92.72591486,310.7569721,86.034354,224.7011952
695,2,68.8274832,312.6693227,74.5631068,225.6573705
696,2,48.7528006,311.7131474,84.12247946,223.7450199
697,2,25.8103062,313.625498,102.2852875,222.7888446
698,2,19.11874533,313.625498,90.81404033,222.7888446
699,2,13.38312173,313.625498,64.04779686,224.7011952
700,2,0,306.9322709,64.04779686,224.7011952
701,2,0,306.9322709,54.4884242,228.5258964
702,2,0,306.9322709,54.4884242,228.5258964
703,2,0,306.9322709,54.4884242,228.5258964
704,2,0,306.9322709,54.4884242,228.5258964
705,2,0,306.9322709,54.4884242,228.5258964
706,2,0,306.9322709,54.4884242,226.6135458
707,2,0,306.9322709,65.00373413,217.0517928
708,2,0,306.9322709,70.73935773,221.8326693
709,2,8.6034354,306.9322709,70.73935773,216.0956175
710,2,21.98655713,305.0199203,74.5631068,210.3585657
711,2,32.50186706,305.0199203,64.04779686,202.7091633
712,2,49.70873786,303.1075697,53.53248693,193.1474104
713,2,57.356236,302.1513944,53.53248693,193.1474104
714,2,69.78342046,301.1952191,62.13592233,192.1912351
734,1,64.38596491,295.162844,76.95562436,206.6387615
735,1,41.92982456,297.8050459,80.91847265,206.6387615
736,1,22.11558308,299.1261468,75.63467492,206.6387615
737,1,22.11558308,299.1261468,69.02992776,202.8922018
738,1,8.906088751,304.4105505,69.02992776,202.8922018
739,1,0,300.4472477,76.61506708,200.25
740,1,0,297.8050459,76.61506708,200.25
741,1,0,303.0894495,59.44272446,208.1766055
742,1,0,303.0894495,66.04747162,210.8188073
743,1,0,295.9266055,73.97316821,221.9449541
744,1,0,295.9266055,68.68937049,240.440367
745,1,0,302.5321101,71.33126935,243.0825688
746,1,0,302.5321101,76.61506708,244.4036697
747,1,0,294.6055046,73.97316821,262.8990826
748,1,0,294.6055046,76.61506708,281.3944954
749,1,0,294.6055046,87.18266254,278.7522936
750,1,0,294.6055046,106.996904,274.7889908
751,1,0,294.6055046,106.996904,288
752,1,11.88854489,294.6055046,95.10835913,290.6422018
753,1,19.81424149,298.5688073,95.10835913,290.6422018
754,1,27.73993808,294.6055046,95.10835913,290.6422018
755,1,42.27038184,302.5321101,112.2807018,286.6788991
756,1,55.47987616,302.5321101,87.18266254,289.3211009
757,1,55.47987616,302.5321101,101.7131063,290.6422018
758,1,75.29411765,305.1743119,112.2807018,290.6422018
759,1,84.54076367,303.853211,112.2807018,288
760,1,101.7131063,303.853211,95.10835913,285.3577982
761,1,116.2435501,302.5321101,103.0340557,285.3577982
762,1,122.8482972,305.1743119,103.0340557,290.6422018
763,1,125.4901961,305.1743119,105.6759546,307.8165138
764,1,129.4530444,311.7798165,105.6759546,307.8165138
765,1,133.4158927,307.8165138,117.5644995,321.0275229
766,1,155.872033,311.7798165,117.5644995,321.0275229
767,1,163.7977296,310.4587156,117.5644995,321.0275229
768,1,186.25387,310.4587156,91.14551084,340.8440367
769,1,186.25387,310.4587156,83.21981424,342.1651376
770,1,186.25387,310.4587156,110.9597523,338.2018349
771,1,198.1424149,307.8165138,110.9597523,336.8807339
772,1,198.1424149,307.8165138,110.9597523,336.8807339
773,1,198.1424149,307.8165138,110.9597523,336.8807339
774,1,198.1424149,307.8165138,110.9597523,331.5963303
775,1,211.3519092,307.8165138,97.750258,311.7798165
776,1,211.3519092,307.8165138,97.750258,311.7798165
777,1,216.6357069,305.1743119,97.750258,311.7798165
778,1,199.4633643,305.1743119,106.996904,294.6055046
779,1,211.3519092,303.853211,93.7874097,294.6055046
780,1,211.3519092,303.853211,92.46646027,288
781,1,199.4633643,303.853211,101.7131063,278.7522936
782,1,199.4633643,303.853211,101.7131063,269.5045872
782,2,509.5145631,308.7064243,44.05899925,168.4250498
783,1,199.4633643,299.8899083,101.7131063,273.4678899
783,2,528.6333084,311.5749502,44.05899925,168.4250498
784,1,199.4633643,290.6422018,101.7131063,277.4311927
784,2,535.3248693,315.3996514,44.05899925,168.4250498
785,1,199.4633643,290.6422018,101.7131063,277.4311927
785,2,537.2367438,314.4434761,61.26587005,166.5126992
786,1,210.0309598,289.3211009,101.7131063,277.4311927
786,2,545.8401792,313.4873008,62.22180732,175.1182769
787,1,210.0309598,289.3211009,101.7131063,277.4311927
787,2,551.5758028,318.2681773,62.22180732,174.1621016
788,1,210.0309598,289.3211009,101.7131063,277.4311927
788,2,568.7826736,315.3996514,53.53248693,176.0744522
789,1,210.0309598,289.3211009,101.7131063,277.4311927
789,2,583.1217326,315.5378486,53.53248693,175.936255
790,1,210.0309598,289.3211009,101.7131063,277.4311927
790,2,593.6370426,320.3187251,61.17998506,168.2868526
791,1,210.0309598,289.3211009,101.7131063,277.4311927
791,2,607.0201643,319.3625498,65.00373413,165.4183267
792,1,210.0309598,289.3211009,101.7131063,277.4311927
792,2,636.6542196,318.4063745,65.9596714,172.1115538
793,1,210.0309598,289.3211009,101.7131063,277.4311927
793,2,649.081404,323.187251,71.695295,170.1992032
794,1,210.0309598,289.3211009,101.7131063,277.4311927
794,2,676.8035848,325.0996016,51.6206124,169.2430279
795,1,210.0309598,289.3211009,101.7131063,277.4311927
795,2,694.0104556,324.1434263,48.7528006,179.7609562
796,1,210.0309598,303.853211,101.7131063,262.8990826
796,2,694.0104556,322.2310757,70.73935773,183.5856574
797,1,187.5748194,301.2110092,110.9597523,262.8990826
797,2,715.0410754,323.187251,68.8274832,194.1035857
798,1,169.0815273,303.853211,122.8482972,257.6146789
798,2,724.6004481,321.2749004,76.47498133,193.1474104
799,1,153.2301342,305.1743119,122.8482972,257.6146789
799,2,733.2038835,326.0557769,76.47498133,195.059761
800,1,154.5510836,301.2110092,103.0340557,270.8256881
800,2,741.8073189,323.187251,76.47498133,195.059761
801,1,155.872033,302.5321101,77.93601651,270.8256881
801,2,748.4988798,324.1434263,76.47498133,195.059761
802,1,155.872033,302.5321101,99.07120743,270.8256881
802,2,755.1904406,325.0996016,80.2987304,210.3585657
803,1,178.3281734,302.5321101,76.61506708,270.8256881
803,2,767.6176251,326.0557769,80.2987304,218.0079681
804,1,184.9329205,303.853211,112.2807018,270.8256881
804,2,781.9566841,327.0119522,80.2987304,218.0079681
805,1,187.5748194,305.1743119,133.4158927,270.8256881
805,2,790.5601195,326.0557769,80.2987304,232.3505976
806,1,210.0309598,305.1743119,112.2807018,272.146789
806,2,796.2957431,329.8804781,80.2987304,232.3505976
807,1,247.0175439,306.4954128,100.3921569,272.146789
807,2,803.9432412,329.8804781,80.2987304,232.3505976
808,1,269.4736842,307.8165138,91.14551084,286.6788991
808,2,811.5907394,328.9243028,84.12247946,237.1314741
809,1,272.1155831,307.8165138,81.89886481,290.6422018
809,2,818.2823002,330.8366534,84.12247946,237.1314741
810,1,273.4365325,309.1376147,95.10835913,284.0366972
810,2,820.1941748,329.8804781,87.94622853,233.3067729
811,1,273.4365325,309.1376147,95.10835913,284.0366972
811,2,819.2382375,331.7928287,87.94622853,233.3067729
812,1,273.4365325,309.1376147,77.93601651,285.3577982
812,2,820.1941748,329.8804781,80.2987304,234.2629482
813,1,257.5851393,313.1009174,77.93601651,280.0733945
813,2,820.1941748,329.8804781,66.91560866,237.1314741
814,1,250.9803922,311.7798165,77.93601651,280.0733945
814,2,805.8551158,328.9243028,66.91560866,237.1314741
815,1,241.7337461,315.7431193,85.86171311,262.8990826
815,2,805.8551158,328.9243028,57.356236,242.8685259
816,1,216.6357069,313.1009174,97.750258,256.293578
816,2,788.648245,329.8804781,65.9596714,238.0876494
817,1,196.8214654,310.4587156,97.750258,256.293578
817,2,770.4854369,326.0557769,70.73935773,236.1752988
818,1,196.8214654,310.4587156,97.750258,252.3302752
818,2,752.3226288,329.8804781,70.73935773,236.1752988
819,1,182.2910217,307.8165138,85.86171311,256.293578
819,2,729.3801344,325.0996016,70.73935773,240
820,1,166.4396285,305.1743119,77.93601651,256.293578
820,2,718.8648245,327.9681275,70.73935773,233.3067729
821,1,149.2672859,306.4954128,79.25696594,264.2201835
821,2,698.7901419,325.0996016,70.73935773,234.2629482
822,1,120.2063983,305.1743119,92.46646027,262.8990826
822,2,691.1426438,324.1434263,58.31217326,230.438247
823,1,95.10835913,305.1743119,125.4901961,286.6788991
823,2,672.0238984,323.187251,54.4884242,234.2629482
824,1,88.50361197,309.1376147,120.2063983,307.8165138
824,2,642.3898432,324.1434263,70.73935773,238.0876494
825,1,89.8245614,305.1743119,110.9597523,315.7431193
825,2,626.1389096,326.0557769,70.73935773,233.3067729
826,1,81.89886481,306.4954128,110.9597523,315.7431193
826,2,614.6676624,327.0119522,58.31217326,233.3067729
827,1,62.08462332,310.4587156,110.9597523,336.8807339
827,2,565.9148618,324.1434263,92.72591486,232.3505976
828,1,44.9122807,303.853211,120.2063983,352.733945
828,2,558.2673637,326.0557769,90.81404033,240.9561753
829,1,19.81424149,305.1743119,134.7368421,358.0183486
829,2,552.5317401,327.9681275,75.51904406,243.8247012
830,1,3.962848297,310.4587156,129.4530444,372.5504587
830,2,538.1926811,328.9243028,82.21060493,243.8247012
831,1,0,311.7798165,120.2063983,385.7614679
831,2,519.0739358,327.0119522,90.81404033,259.123506
832,1,0,310.4587156,101.7131063,385.7614679
832,2,518.1179985,327.9681275,82.21060493,259.123506
833,1,0,310.4587156,71.33126935,389.7247706
833,2,512.3823749,328.9243028,82.21060493,259.123506
834,1,0,326.3119266,50.19607843,383.1192661
834,2,512.3823749,328.9243028,82.21060493,269.6414343
835,1,0,331.5963303,50.19607843,384.440367
835,2,508.5586258,328.9243028,86.034354,281.1155378
836,1,0,338.2018349,35.66563467,377.8348624
836,2,504.7348768,328.9243028,89.85810306,283.9840637
837,2,504.7348768,328.9243028,89.85810306,283.9840637
838,2,512.3823749,332.749004,89.85810306,298.3266932
839,2,520.029873,333.7051793,98.46153846,300.2390438
840,2,523.8536221,330.8366534,108.9768484,301.1952191
841,2,553.4876774,331.7928287,92.72591486,314.5816733
842,2,566.8707991,324.1434263,124.2718447,309.8007968
843,2,576.4301718,328.9243028,126.1837192,305.0199203
844,1,0,327.6330275,64.72652219,388.4036697
844,2,595.5489171,331.7928287,122.3599701,300.2390438
845,1,0,324.9908257,130.7739938,395.0091743
845,2,653.8610904,328.9243028,78.38685586,307.8884462
846,1,0,336.8807339,212.6728586,383.1192661
846,2,651.9492158,329.8804781,123.3159074,310.7569721
847,1,36.98658411,336.8807339,188.8957688,383.1192661
847,2,681.5832711,330.8366534,111.8446602,296.4143426
848,1,88.50361197,332.9174312,188.8957688,387.0825688
848,2,717.9088872,332.749004,91.7699776,296.4143426
849,1,161.1558308,339.5229358,163.7977296,380.4770642
849,2,726.5123226,333.7051793,103.2412248,286.8525896
850,1,219.2776058,339.5229358,163.7977296,380.4770642
850,2,731.292009,336.5737052,126.1837192,282.0717131
851,1,274.7574819,339.5229358,163.7977296,380.4770642
851,2,802.987304,332.749004,89.85810306,283.0278884
852,1,317.0278638,339.5229358,163.7977296,380.4770642
852,2,831.665422,333.7051793,86.99029126,273.4661355
853,1,363.2610939,339.5229358,163.7977296,380.4770642
853,2,863.2113518,336.5737052,77.4309186,283.0278884
854,1,387.0381837,339.5229358,173.0443756,380.4770642
854,2,896.6691561,337.5298805,70.73935773,284.940239
855,1,400.247678,339.5229358,173.0443756,380.4770642
855,2,913.8760269,334.6613546,70.73935773,272.5099602
856,1,408.1733746,339.5229358,173.0443756,380.4770642
856,2,941.5982076,338.4860558,116.6243465,297.3705179
857,1,408.1733746,339.5229358,173.0443756,380.4770642
857,2,951.1575803,349.0039841,109.9327857,288.7649402
858,1,408.1733746,339.5229358,173.0443756,380.4770642
858,2,951.1575803,349.0039841,109.9327857,288.7649402
859,1,408.1733746,339.5229358,154.5510836,380.4770642
859,2,1002.778193,344.2231076,142.4346527,294.501992
860,1,409.494324,339.5229358,158.5139319,380.4770642
860,2,1012.337565,339.4422311,155.8177745,305.0199203
861,1,402.8895769,339.5229358,161.1558308,380.4770642
861,2,1072.561613,339.4422311,95.59372666,305.0199203
862,1,393.6429309,339.5229358,159.8348813,380.4770642
862,2,1104.107543,340.3984064,131.9193428,321.2749004
863,1,371.1867905,339.5229358,165.1186791,380.4770642
863,2,1112.710978,345.1792829,151.9940254,313.625498
864,1,357.9772962,339.5229358,173.0443756,380.4770642
864,2,1142.345034,349.9601594,131.9193428,312.6693227
865,1,368.5448916,339.5229358,165.1186791,380.4770642
865,2,1198.745332,346.1354582,81.25466766,314.5816733
866,1,387.0381837,339.5229358,173.0443756,380.4770642
866,2,1205.436893,358.5657371,74.5631068,307.8884462
867,1,412.1362229,339.5229358,158.5139319,380.4770642
867,2,1214.996266,357.6095618,65.00373413,308.8446215
868,1,425.3457172,339.5229358,158.5139319,380.4770642
868,2,1219.775952,374.8207171,60.2240478,293.5458167
869,1,435.9133127,339.5229358,158.5139319,380.4770642
869,2,1216.90814,375.7768924,63.0918596,291.6334661
870,1,454.4066047,332.9174312,158.5139319,387.0825688
870,2,1219.775952,381.5139442,60.2240478,280.1593625
871,1,472.8998968,332.9174312,147.9463364,387.0825688
871,2,1215.952203,371.9521912,64.04779686,288.7649402
872,1,496.6769866,332.9174312,133.4158927,387.0825688
872,2,1211.172517,343.2669323,68.8274832,313.625498
873,1,511.2074303,330.2752294,133.4158927,387.0825688
873,2,1205.436893,339.4422311,74.5631068,322.2310757
874,1,509.8864809,321.0275229,133.4158927,365.9449541
874,2,1205.436893,342.310757,74.5631068,338.4860558
875,1,531.0216718,321.0275229,112.2807018,348.7706422
875,2,1202.569081,342.310757,74.5631068,338.4860558
876,1,520.4540764,321.0275229,122.8482972,342.1651376
876,2,1187.274085,342.310757,89.85810306,335.6175299
877,1,520.4540764,321.0275229,122.8482972,334.2385321
877,2,1180.582524,342.310757,89.85810306,335.6175299
878,1,520.4540764,321.0275229,106.996904,339.5229358
878,2,1171.979089,341.3545817,89.85810306,335.6175299
879,1,513.8493292,319.706422,106.996904,339.5229358
879,2,1167.199403,341.3545817,89.85810306,335.6175299
880,1,508.5655315,321.0275229,91.14551084,339.5229358
880,2,1167.199403,341.3545817,89.85810306,335.6175299
881,1,496.6769866,319.706422,89.8245614,326.3119266
881,2,1167.199403,341.3545817,89.85810306,335.6175299
882,1,486.1093911,315.7431193,92.46646027,324.9908257
882,2,1167.199403,341.3545817,89.85810306,335.6175299
883,1,478.1836945,314.4220183,92.46646027,324.9908257
883,2,1161.463779,342.310757,89.85810306,335.6175299
884,1,478.1836945,314.4220183,92.46646027,324.9908257
884,2,1161.463779,342.310757,89.85810306,335.6175299
885,1,458.369453,314.4220183,112.2807018,326.3119266
885,2,1161.463779,342.310757,89.85810306,335.6175299
886,1,443.8390093,313.1009174,112.2807018,326.3119266
886,2,1161.463779,342.310757,89.85810306,335.6175299
887,1,439.876161,318.3853211,106.996904,326.3119266
887,2,1147.12472,344.2231076,89.85810306,335.6175299
888,1,430.629515,324.9908257,114.9226006,319.706422
888,2,1106.975355,344.2231076,130.0074683,324.1434263
889,1,422.7038184,350.0917431,122.8482972,294.6055046
889,2,1096.460045,344.2231076,140.5227782,325.0996016
890,1,408.1733746,396.3302752,147.9463364,248.3669725
890,2,1096.460045,344.2231076,140.5227782,325.0996016
891,1,392.3219814,439.9266055,170.4024768,204.7706422
891,2,1085.944735,347.0916335,94.6377894,322.2310757
892,1,410.6165099,464.3866171,123.0512017,212.7881041
892,2,1053.442868,348.0478088,97.50560119,315.5378486
893,2,997.9985063,346.1354582,138.6109037,319.3625498
893,1,414.6290491,473.7546468,120.3761755,202.0817844
894,2,997.9985063,346.1354582,138.6109037,319.3625498
894,1,414.6290491,473.7546468,120.3761755,202.0817844
895,1,389.6800826,470.3119266,177.0072239,174.3853211
895,2,960.7169529,339.4422311,118.5362211,314.5816733
896,1,389.6800826,470.3119266,177.0072239,174.3853211
896,2,946.377894,337.5298805,106.1090366,311.7131474
897,1,389.6800826,470.3119266,177.0072239,174.3853211
897,2,933.9507095,342.310757,112.8005975,307.8884462
898,1,389.6800826,470.3119266,177.0072239,174.3853211
898,2,889.021658,337.5298805,112.8005975,307.8884462
899,1,389.6800826,470.3119266,177.0072239,174.3853211
899,2,866.0791636,339.4422311,96.54966393,292.5896414
900,1,389.6800826,470.3119266,177.0072239,174.3853211
900,2,854.6079164,342.310757,96.54966393,292.5896414
901,1,389.6800826,470.3119266,177.0072239,174.3853211
901,2,837.4010456,341.3545817,96.54966393,292.5896414
902,1,389.6800826,466.3486239,166.4396285,178.3486239
902,2,827.8416729,342.310757,96.54966393,292.5896414
903,1,389.6800826,466.3486239,166.4396285,178.3486239
903,2,827.8416729,342.310757,96.54966393,292.5896414
904,1,389.6800826,466.3486239,166.4396285,178.3486239
904,2,842.1807319,340.3984064,93.68185213,303.1075697
905,1,389.6800826,466.3486239,166.4396285,178.3486239
905,2,854.6079164,337.5298805,96.54966393,292.5896414
906,1,389.6800826,466.3486239,166.4396285,178.3486239
906,2,865.1232263,337.5298805,86.034354,307.8884462
907,1,389.6800826,466.3486239,173.0443756,178.3486239
907,2,879.4622853,335.6175299,82.21060493,304.063745
908,1,406.8524252,466.3486239,155.872033,178.3486239
908,2,875.6385362,335.6175299,86.034354,307.8884462
909,1,406.8524252,466.3486239,155.872033,178.3486239
909,2,875.6385362,335.6175299,86.034354,305.0199203
910,1,406.8524252,466.3486239,155.872033,178.3486239
910,2,876.5944735,335.6175299,85.07841673,304.063745
911,1,406.8524252,466.3486239,155.872033,178.3486239
911,2,876.5944735,335.6175299,85.07841673,301.1952191
912,1,406.8524252,470.3119266,146.625387,174.3853211
912,2,874.682599,337.5298805,83.1665422,302.1513944
913,1,406.8524252,480.8807339,143.9834881,163.8165138
913,2,871.8147872,337.5298805,86.034354,305.9760956
914,1,406.8524252,484.8440367,138.6996904,159.853211
914,2,873.7266617,337.5298805,84.12247946,305.0199203
915,1,418.7409701,494.0917431,125.4901961,150.6055046
915,2,867.0351008,337.5298805,90.81404033,302.1513944
916,1,418.7409701,494.0917431,125.4901961,150.6055046
916,2,866.0791636,347.0916335,90.81404033,302.1513944
917,1,418.7409701,486.1651376,125.4901961,158.5321101
917,2,864.167289,349.9601594,90.81404033,302.1513944
918,1,418.7409701,486.1651376,125.4901961,158.5321101
918,2,871.8147872,351.87251,90.81404033,302.1513944
919,1,418.7409701,486.1651376,125.4901961,158.5321101
919,2,882.3300971,349.0039841,81.25466766,302.1513944
920,1,418.7409701,474.2752294,125.4901961,170.4220183
920,2,890.9335325,344.2231076,82.21060493,308.8446215
921,1,429.3085655,472.9541284,114.9226006,171.7431193
921,2,898.5810306,343.2669323,82.21060493,308.8446215
922,1,429.3085655,472.9541284,121.5273478,171.7431193
922,2,901.4488424,337.5298805,82.21060493,313.625498
923,1,420.0619195,484.8440367,130.7739938,159.853211
923,2,907.184466,336.5737052,86.99029126,313.625498
924,1,420.0619195,484.8440367,147.9463364,159.853211
924,2,899.5369679,333.7051793,104.1971621,313.625498
925,1,420.0619195,484.8440367,147.9463364,159.853211
925,2,904.3166542,336.5737052,117.5802838,318.4063745
926,1,420.0619195,490.1284404,155.872033,154.5688073
926,2,916.7438387,339.4422311,117.5802838,318.4063745
927,1,420.0619195,490.1284404,155.872033,154.5688073
927,2,911.9641524,344.2231076,115.6684093,303.1075697
928,1,420.0619195,490.1284404,155.872033,154.5688073
928,2,925.3472741,344.2231076,102.2852875,309.8007968
929,1,420.0619195,490.1284404,142.6625387,154.5688073
929,2,923.4353996,340.3984064,111.8446602,304.063745
930,1,422.7038184,475.5963303,129.4530444,169.1009174
930,2,908.1404033,343.2669323,111.8446602,304.063745
931,1,422.7038184,475.5963303,129.4530444,169.1009174
931,2,908.1404033,343.2669323,111.8446602,304.063745
932,1,422.7038184,462.3853211,129.4530444,182.3119266
932,2,908.1404033,343.2669323,111.8446602,304.063745
933,1,422.7038184,462.3853211,129.4530444,182.3119266
933,2,916.7438387,342.310757,111.8446602,304.063745
934,1,422.7038184,462.3853211,129.4530444,182.3119266
934,2,922.4794623,341.3545817,111.8446602,304.063745
935,1,422.7038184,462.3853211,129.4530444,182.3119266
935,2,933.9507095,336.5737052,116.6243465,307.8884462
936,1,422.7038184,467.6697248,129.4530444,177.0275229
936,2,951.1575803,337.5298805,105.1530993,332.749004
937,1,422.7038184,467.6697248,129.4530444,177.0275229
937,2,954.0253921,335.6175299,105.1530993,326.0557769
938,1,422.7038184,467.6697248,129.4530444,177.0275229
938,2,952.1135176,346.1354582,110.8887229,296.4143426
939,1,422.7038184,484.8440367,125.4901961,159.853211
939,2,952.1135176,346.1354582,101.3293503,291.6334661
940,1,422.7038184,474.2752294,125.4901961,170.4220183
941,1,438.5552116,438.6055046,109.6388029,206.0917431
942,1,438.5552116,389.7247706,109.6388029,254.9724771
943,1,438.5552116,360.6605505,109.6388029,284.0366972
944,1,438.5552116,328.9541284,99.07120743,315.7431193
944,2,943.5100822,338.4860558,88.9021658,288.7649402
945,1,431.9504644,317.0642202,110.9597523,335.559633
945,2,915.7879014,337.5298805,78.38685586,289.7211155
946,1,437.2342621,317.0642202,99.07120743,335.559633
946,2,910.0522778,335.6175299,78.38685586,289.7211155
947,1,441.1971104,317.0642202,87.18266254,335.559633
947,2,901.4488424,336.5737052,65.9596714,287.8087649
948,1,450.4437564,315.7431193,87.18266254,335.559633
948,2,884.2419716,330.8366534,65.9596714,287.8087649
949,1,448.0668757,315.7431193,113.6886102,330.6509328
949,2,884.2419716,330.8366534,65.9596714,287.8087649
950,2,870.866841,328.1600735,65.9596714,287.8087649
950,1,456.091954,313.0665393,131.07628,321.282903
951,2,877.5504108,328.9243028,54.4884242,281.1155378
951,1,441.3793103,314.4048293,131.07628,321.282903
952,2,877.5504108,328.9243028,54.4884242,281.1155378
952,1,441.3793103,314.4048293,131.07628,321.282903
953,1,455.7275542,315.7431193,77.93601651,335.559633
953,2,877.5504108,328.9243028,62.13592233,282.0717131
954,1,455.7275542,315.7431193,77.93601651,335.559633
954,2,877.5504108,328.9243028,76.47498133,280.1593625
955,1,455.7275542,315.7431193,77.93601651,335.559633
955,2,886.1538462,331.7928287,84.12247946,280.1593625
956,1,455.7275542,315.7431193,77.93601651,335.559633
956,2,902.4047797,333.7051793,84.12247946,280.1593625
957,1,455.7275542,315.7431193,77.93601651,335.559633
957,2,910.0522778,332.749004,90.81404033,280.1593625
958,1,455.7275542,315.7431193,77.93601651,335.559633
958,2,927.2591486,333.7051793,95.59372666,283.9840637
959,1,455.7275542,315.7431193,77.93601651,335.559633
959,2,940.6422704,330.8366534,95.59372666,283.9840637
960,1,455.7275542,315.7431193,77.93601651,335.559633
960,2,948.2897685,331.7928287,95.59372666,283.9840637
961,1,455.7275542,315.7431193,77.93601651,335.559633
961,2,959.7610157,332.749004,95.59372666,283.9840637
962,1,446.4809082,315.7431193,87.18266254,335.559633
963,1,446.4809082,315.7431193,87.18266254,335.559633
964,1,446.4809082,315.7431193,87.18266254,335.559633
965,1,446.4809082,315.7431193,87.18266254,335.559633
966,1,446.4809082,315.7431193,87.18266254,335.559633
966,2,1004.690067,343.2669323,102.2852875,288.7649402
967,1,453.0856553,315.7431193,80.57791538,335.559633
967,2,998.9544436,347.0916335,116.6243465,282.0717131
968,1,461.0113519,315.7431193,72.65221878,335.559633
968,2,998.9544436,347.0916335,116.6243465,282.0717131
969,1,466.2951496,315.7431193,67.36842105,335.559633
969,2,990.3510082,345.1792829,116.6243465,282.0717131
970,1,475.5417957,317.0642202,67.36842105,335.559633
971,1,478.1836945,314.4220183,79.25696594,335.559633
972,1,471.5789474,314.4220183,104.3550052,340.8440367
973,1,471.5789474,314.4220183,136.0577915,342.1651376
974,1,494.0350877,315.7431193,121.5273478,342.1651376
975,1,537.626419,315.7431193,91.14551084,342.1651376
976,1,552.1568627,317.0642202,109.6388029,343.4862385
976,2,972.1882001,354.7410359,129.051531,322.2310757
977,1,558.7616099,315.7431193,109.6388029,340.8440367
977,2,972.1882001,354.7410359,130.9634055,334.6613546
978,1,568.0082559,319.706422,137.378741,350.0917431
978,2,972.1882001,354.7410359,132.8752801,358.5657371
979,1,569.3292054,326.3119266,174.3653251,356.6972477
979,2,984.6153846,357.6095618,132.8752801,358.5657371
980,1,585.1805986,327.6330275,142.6625387,367.266055
980,2,1004.690067,357.6095618,113.7565347,358.5657371
981,1,593.1062951,327.6330275,113.6016512,383.1192661
981,2,1027.632562,352.8286853,113.7565347,367.1713147
982,1,603.6738906,326.3119266,112.2807018,391.0458716
982,2,1028.588499,352.8286853,122.3599701,367.1713147
983,1,607.6367389,328.9541284,125.4901961,385.7614679
983,2,1041.971621,352.8286853,155.8177745,367.1713147
984,1,619.5252838,330.2752294,159.8348813,389.7247706
984,2,1086.900672,352.8286853,141.4787155,367.1713147
985,1,635.376677,328.9541284,163.7977296,389.7247706
985,2,1099.327857,357.6095618,138.6109037,362.3904382
986,1,655.1909185,330.2752294,149.2672859,389.7247706
986,2,1113.666916,362.3904382,139.5668409,357.6095618
987,1,660.4747162,330.2752294,130.7739938,389.7247706
987,2,1125.138163,362.3904382,139.5668409,357.6095618
988,1,686.8937049,330.2752294,130.7739938,389.7247706
988,2,1136.0941,362.3904382,139.5668409,357.6095618
989,1,714.6336429,330.2752294,130.7739938,389.7247706
989,2,1140.433159,362.3904382,139.5668409,357.6095618
990,1,751.620227,334.2385321,130.7739938,385.7614679
990,2,1156.684093,369.0836653,123.3159074,350.9163347
991,1,770.1135191,338.2018349,130.7739938,381.7981651
991,2,1182.494399,372.9083665,97.50560119,347.0916335
992,1,789.9277606,338.2018349,130.7739938,381.7981651
992,2,1197.789395,376.7330677,82.21060493,343.2669323
993,1,797.8534572,338.2018349,155.872033,381.7981651
993,2,1198.745332,376.7330677,81.25466766,343.2669323
994,1,818.9886481,338.2018349,155.872033,381.7981651
994,2,1194.921583,375.7768924,85.07841673,344.2231076
995,1,832.1981424,338.2018349,155.872033,381.7981651
995,2,1179.626587,375.7768924,100.373413,344.2231076
996,1,842.7657379,338.2018349,155.872033,381.7981651
996,2,1179.626587,375.7768924,100.373413,344.2231076
997,1,833.5190918,338.2018349,155.872033,381.7981651
997,2,1179.626587,375.7768924,100.373413,344.2231076
998,1,838.8028896,331.5963303,147.9463364,388.4036697
998,2,1190.141897,375.7768924,89.85810306,344.2231076
999,1,833.5190918,331.5963303,147.9463364,388.4036697
